SPORTKA2ID;DATUM;TYZDEN;C_1;C_2;C_3;C_4;C_5;C_6;DODAT;E_1;E_2;E_3;E_4;E_5;E_6;E_7;E_8;E_9;E_10;E_11;E_12;E_13;E_14;JACKPOT2;VKLAD1;NA_VYHRY2;PREDP_SUMA2;SUMA_VYHRY2
2426;16.12.2001;50;3;16;25;35;36;38;21;0;0.00;0;0.00;14;21007.00;1019;416.00;18026;72.00;0;0.00;0;0.00;4481985.00;13071312.00;6497859.00;7200000.00;5400000.00
2427;19.12.2001;51;2;18;31;36;47;48;19;0;0.00;0;0.00;19;13816.00;797;475.00;15643;74.00;0;0.00;0;0.00;5600188.00;11667456.00;7398849.00;9000000.00;6700000.00
2428;23.12.2001;51;2;4;6;29;41;48;20;0;0.00;1;218937.00;6;54734.00;861;550.00;18864;77.00;0;0.00;0;0.00;6775726.00;14595828.00;9249145.00;10300000.00;7900000.00
2429;30.12.2001;52;19;21;26;27;32;36;31;0;0.00;0;0.00;15;23338.00;947;533.00;21289;73.00;0;0.00;0;0.00;8256533.00;15558900.00;10665451.00;10800000.00;9100000.00
2430;2.1.2002;1;7;9;10;17;28;49;46;0;0.00;0;0.00;11;15460.00;697;352.00;13517;55.00;0;0.00;0;0.00;8987280.00;7558344.00;10146119.00;11500000.00;9800000.00
2431;6.1.2002;53;15;22;23;27;39;42;9;0;0.00;1;150807.00;10;22621.00;748;436.00;13762;73.00;0;0.00;0;0.00;9792975.00;10053864.00;11500746.00;11800000.00;10400000.00
2432;9.1.2002;2;9;20;36;44;47;48;10;0;0.00;0;0.00;9;20486.00;363;733.00;9292;88.00;0;0.00;0;0.00;10573472.00;8194584.00;11841621.00;13200000.00;11400000.00
2433;13.1.2002;2;5;13;20;22;39;48;16;0;0.00;0;0.00;14;16959.00;738;464.00;13745;76.00;0;0.00;0;0.00;11587134.00;10552560.00;13211612.00;13700000.00;12300000.00
2434;16.1.2002;3;4;8;13;15;34;43;39;0;0.00;0;0.00;22;10000.00;748;362.00;11749;71.00;0;0.00;0;0.00;12348517.00;8345352.00;13673472.00;15100000.00;13200000.00
2435;20.1.2002;3;10;15;17;20;31;48;8;0;0.00;0;0.00;14;16752.00;840;403.00;15393;67.00;0;0.00;0;0.00;13350067.00;10423716.00;14954446.00;15500000.00;14000000.00
2436;23.1.2002;4;4;14;19;20;27;36;1;0;0.00;0;0.00;11;17317.00;562;489.00;11830;71.00;0;0.00;0;0.00;14161392.00;8466240.00;15466627.00;16900000.00;15000000.00
2437;27.1.2002;4;7;29;39;41;44;49;23;0;0.00;0;0.00;7;33489.00;521;649.00;12271;84.00;0;0.00;0;0.00;15162781.00;10418820.00;16766097.00;17300000.00;15800000.00
2438;30.1.2002;5;1;12;22;29;32;46;20;0;0.00;0;0.00;13;14083.00;503;525.00;10080;80.00;0;0.00;0;0.00;15943482.00;8137020.00;17197036.00;18600000.00;16800000.00
2439;3.2.2002;5;3;6;8;10;32;38;47;0;0.00;0;0.00;15;15143.00;922;355.00;17167;58.00;0;0.00;0;0.00;16917184.00;10095372.00;18467325.00;19000000.00;17600000.00
2440;6.2.2002;6;13;19;23;26;27;44;12;0;0.00;0;0.00;8;22491.00;806;322.00;13324;60.00;0;0.00;0;0.00;17677568.00;7997136.00;18916468.00;20200000.00;18500000.00
2441;10.2.2002;6;9;23;31;36;39;49;3;0;0.00;1;154688.00;5;46406.00;716;468.00;14149;72.00;0;0.00;0;0.00;18515174.00;10312560.00;20255708.00;20600000.00;19200000.00
2442;13.2.2002;7;14;21;23;28;30;41;6;0;0.00;0;0.00;9;21332.00;542;511.00;11139;76.00;0;0.00;0;0.00;19332906.00;8532984.00;20648420.00;22000000.00;20200000.00
2443;17.2.2002;7;5;9;16;22;28;48;24;0;0.00;1;163492.00;15;16349.00;843;420.00;16173;67.00;0;0.00;0;0.00;20211404.00;10899504.00;22057782.00;22300000.00;20900000.00
2444;20.2.2002;8;6;7;12;15;22;28;26;0;0.00;0;0.00;24;10000.00;829;348.00;15075;58.00;0;0.00;0;0.00;21029729.00;8884668.00;22432571.00;23800000.00;21900000.00
2445;24.2.2002;8;2;3;8;15;34;38;27;1;21954545.00;1;171024.00;15;17102.00;909;407.00;17092;66.00;0;0.00;0;0.00;3000000.00;11401620.00;23880134.00;5100000.00;3700000.00
2446;27.2.2002;9;5;10;23;37;44;45;14;0;0.00;0;0.00;11;16647.00;665;397.00;12150;66.00;0;0.00;0;0.00;3000000.00;8139000.00;5034750.00;5900000.00;3900000.00
2447;3.3.2002;9;15;16;22;35;47;49;30;0;0.00;0;0.00;8;28421.00;578;568.00;10481;96.00;0;0.00;0;0.00;3000000.00;10105332.00;5526333.00;5000000.00;3600000.00
2448;6.3.2002;10;8;9;31;32;38;48;14;0;0.00;1;107414.00;9;17902.00;460;505.00;10054;71.00;0;0.00;0;0.00;3000000.00;7160940.00;4790235.00;5500000.00;3800000.00
2449;10.3.2002;10;7;11;13;24;42;48;10;1;3891600.00;0;0.00;26;8093.00;1138;267.00;18646;50.00;0;0.00;0;0.00;3000000.00;9352656.00;5338164.00;4900000.00;3600000.00
2450;13.3.2002;11;7;13;21;28;32;41;26;0;0.00;0;0.00;42;10000.00;1247;187.00;14574;49.00;0;0.00;0;0.00;3000000.00;7178040.00;4794510.00;5300000.00;3700000.00
2451;17.3.2002;11;5;7;21;39;44;48;36;0;0.00;0;0.00;11;19089.00;732;414.00;14206;65.00;0;0.00;0;0.00;3000000.00;9332796.00;5333199.00;4900000.00;3600000.00
2452;20.3.2002;12;7;18;29;31;35;48;1;0;0.00;1;108077.00;15;10807.00;594;394.00;10267;70.00;0;0.00;0;0.00;3000000.00;7205136.00;4801284.00;5400000.00;3800000.00
2453;24.3.2002;12;4;5;21;31;39;49;35;0;0.00;0;0.00;7;29697.00;616;487.00;12864;71.00;0;0.00;0;0.00;3000000.00;9239292.00;5309823.00;4900000.00;3600000.00
2454;27.3.2002;13;7;8;12;15;21;32;20;0;0.00;0;0.00;22;10000.00;796;296.00;13756;52.00;0;0.00;0;0.00;3436482.00;7265796.00;4816449.00;5800000.00;4200000.00
2455;31.3.2002;13;10;11;14;20;25;38;27;0;0.00;1;125461.00;22;8554.00;712;381.00;13069;63.00;0;0.00;0;0.00;4119232.00;8364072.00;5527500.00;5900000.00;4700000.00
2456;3.4.2002;14;4;7;8;9;25;34;2;0;0.00;0;0.00;21;10000.00;725;281.00;12390;50.00;0;0.00;0;0.00;4658277.00;6289080.00;5691502.00;6800000.00;5300000.00
2457;7.4.2002;14;4;7;14;15;29;36;20;0;0.00;0;0.00;11;17988.00;817;349.00;13763;63.00;0;0.00;0;0.00;5506847.00;8794560.00;6856917.00;7300000.00;6100000.00
2459;10.4.2002;15;4;6;12;20;24;36;29;0;0.00;0;0.00;27;10000.00;1149;201.00;12548;56.00;0;0.00;0;0.00;6081157.00;7111788.00;7284794.00;8300000.00;6800000.00
2460;14.4.2002;15;1;2;20;30;36;42;37;0;0.00;0;0.00;8;26753.00;470;657.00;10478;90.00;0;0.00;0;0.00;6993375.00;9512208.00;8459209.00;8900000.00;7600000.00
2409;17.4.2002;16;3;5;18;19;37;48;17;0;0.00;0;0.00;19;10000.00;804;298.00;13541;54.00;0;0.00;0;0.00;7677884.00;7381260.00;8838690.00;10100000.00;8500000.00
2462;21.4.2002;16;5;7;11;13;32;49;18;0;0.00;1;141631.00;23;9236.00;1205;254.00;19662;48.00;0;0.00;0;0.00;8434502.00;9442092.00;10038407.00;10200000.00;9000000.00
2463;24.4.2002;17;18;22;28;36;37;43;46;0;0.00;0;0.00;5;32469.00;391;599.00;7812;92.00;0;0.00;0;0.00;9123084.00;7215360.00;10238342.00;11400000.00;9800000.00
2464;28.4.2002;17;8;10;20;25;35;43;29;0;0.00;0;0.00;10;20240.00;689;424.00;12106;74.00;0;0.00;0;0.00;9981690.00;8995944.00;11372070.00;11900000.00;10600000.00
2465;1.5.2002;18;11;16;35;40;45;48;22;0;0.00;0;0.00;6;22412.00;307;632.00;6849;87.00;0;0.00;0;0.00;10551484.00;5976612.00;11475843.00;12800000.00;11300000.00
2466;5.5.2002;18;3;11;16;30;37;48;21;0;0.00;0;0.00;10;19149.00;599;461.00;12543;67.00;0;0.00;0;0.00;11371224.00;8511000.00;12679234.00;12900000.00;11900000.00
2467;8.5.2002;19;8;14;23;27;34;36;45;0;0.00;1;90440.00;8;16957.00;425;461.00;7823;77.00;0;0.00;0;0.00;11854173.00;6029364.00;12878565.00;14100000.00;12600000.00
2416;12.5.2002;19;14;23;27;35;38;46;45;0;0.00;0;0.00;29;10000.00;698;408.00;11407;76.00;0;0.00;0;0.00;12608259.00;8783208.00;14049975.00;14400000.00;13200000.00
2469;15.5.2002;20;3;11;23;25;36;41;8;0;0.00;1;103804.00;16;9731.00;769;292.00;12494;55.00;0;0.00;0;0.00;13167123.00;6920328.00;14338341.00;15400000.00;13900000.00
2470;19.5.2002;20;9;12;21;31;34;38;10;0;0.00;1;133531.00;13;15407.00;767;377.00;13659;65.00;0;0.00;0;0.00;13881830.00;8902092.00;15392646.00;15600000.00;14400000.00
2471;22.5.2002;21;9;16;24;25;31;43;23;0;0.00;0;0.00;6;27138.00;584;402.00;11025;65.00;0;0.00;0;0.00;14576831.00;7236888.00;15691052.00;16800000.00;15300000.00
2472;26.5.2002;21;17;23;24;31;40;41;14;0;0.00;0;0.00;18;11339.00;709;415.00;14440;62.00;0;0.00;0;0.00;15451082.00;9071472.00;16844699.00;17300000.00;16100000.00
2473;29.5.2002;22;2;4;7;10;11;22;36;0;0.00;0;0.00;38;10000.00;1223;186.00;16445;42.00;0;0.00;0;0.00;15907032.00;7016472.00;17205200.00;18200000.00;16600000.00
2474;2.6.2002;22;11;20;23;31;44;45;30;0;0.00;0;0.00;10;19630.00;637;445.00;12728;68.00;0;0.00;0;0.00;16742928.00;8724660.00;18088197.00;18600000.00;17300000.00
2475;5.6.2002;23;3;4;21;29;46;49;20;0;0.00;0;0.00;2;77806.00;388;579.00;8564;80.00;0;0.00;0;0.00;17406579.00;6916140.00;18471963.00;19700000.00;18100000.00
2476;9.6.2002;23;14;18;26;32;34;40;27;0;0.00;0;0.00;16;12852.00;730;406.00;12872;71.00;0;0.00;0;0.00;18275524.00;9139476.00;19691448.00;20100000.00;18900000.00
2477;12.6.2002;24;5;17;29;37;40;45;33;0;0.00;0;0.00;9;18819.00;694;352.00;11078;67.00;0;0.00;0;0.00;19001602.00;7527852.00;20157487.00;21400000.00;19800000.00
2478;16.6.2002;24;2;8;24;37;41;44;19;0;0.00;0;0.00;14;15111.00;845;361.00;13584;69.00;0;0.00;0;0.00;19898327.00;9402480.00;21352222.00;21800000.00;20500000.00
2479;19.6.2002;25;1;5;8;11;30;42;38;1;20511398.00;1;113124.00;18;9427.00;769;318.00;12627;59.00;0;0.00;0;0.00;3000000.00;7541664.00;21783743.00;5300000.00;3700000.00
2480;23.6.2002;25;4;8;30;32;37;42;22;0;0.00;0;0.00;7;28493.00;582;495.00;11458;77.00;0;0.00;0;0.00;3000000.00;8864784.00;5216196.00;4900000.00;3600000.00
2481;26.6.2002;26;2;6;8;27;33;38;23;0;0.00;0;0.00;15;10245.00;645;344.00;11703;58.00;0;0.00;0;0.00;3000000.00;6830664.00;4707666.00;5300000.00;3700000.00
2482;30.6.2002;26;2;15;30;32;39;40;46;0;0.00;0;0.00;13;14960.00;516;544.00;10720;80.00;0;0.00;0;0.00;3000000.00;8643624.00;5160906.00;4800000.00;3600000.00
2483;3.7.2002;27;6;10;13;16;17;26;39;0;0.00;0;0.00;7;21236.00;625;343.00;11332;58.00;0;0.00;0;0.00;3000000.00;6607056.00;4651764.00;5300000.00;3700000.00
2485;7.7.2002;27;6;16;23;28;29;45;25;0;0.00;0;0.00;12;14921.00;597;433.00;9252;86.00;0;0.00;0;0.00;3715653.00;7958196.00;4989549.00;5500000.00;4300000.00
2486;10.7.2002;28;3;5;8;10;20;23;35;0;0.00;1;103323.00;26;5960.00;986;227.00;13915;49.00;0;0.00;0;0.00;4273770.00;6888228.00;5437710.00;6400000.00;5000000.00
2487;14.7.2002;28;5;24;29;34;35;36;22;0;0.00;0;0.00;10;19962.00;400;720.00;9887;89.00;0;0.00;0;0.00;5124248.00;8872164.00;6491811.00;7000000.00;5700000.00
2488;17.7.2002;29;4;5;11;34;38;43;9;0;0.00;0;0.00;6;26730.00;553;418.00;10594;67.00;0;0.00;0;0.00;5804943.00;7128108.00;6906275.00;8100000.00;6500000.00
2489;21.7.2002;29;12;33;38;39;40;48;3;0;0.00;0;0.00;2;102465.00;462;640.00;10655;85.00;0;0.00;0;0.00;6675673.00;9108060.00;8081958.00;8600000.00;7300000.00
2490;24.7.2002;30;14;20;21;32;39;43;25;0;0.00;0;0.00;13;12681.00;526;452.00;9861;74.00;0;0.00;0;0.00;7375088.00;7326936.00;8507407.00;9800000.00;8100000.00
2491;28.7.2002;30;1;28;42;44;46;49;47;0;0.00;0;0.00;3;68057.00;467;631.00;8708;104.00;0;0.00;0;0.00;8239187.00;9074316.00;9643667.00;10000000.00;8800000.00
2492;31.7.2002;31;5;9;13;14;17;43;16;0;0.00;0;0.00;16;10000.00;767;279.00;12269;53.00;0;0.00;0;0.00;8864943.00;6600024.00;9889193.00;11100000.00;9600000.00
2493;4.8.2002;31;13;21;24;27;42;46;4;0;0.00;0;0.00;10;18478.00;682;391.00;12354;66.00;0;0.00;0;0.00;9651322.00;8212740.00;10918128.00;11400000.00;10200000.00
2494;7.8.2002;32;3;23;25;34;39;44;22;0;0.00;0;0.00;8;18733.00;599;361.00;10125;65.00;0;0.00;0;0.00;10292337.00;6660972.00;11316565.00;12500000.00;11000000.00
2495;11.8.2002;32;4;5;25;27;43;49;48;0;0.00;0;0.00;13;15000.00;578;487.00;12426;69.00;0;0.00;0;0.00;11125261.00;8667216.00;12459141.00;12900000.00;11700000.00
2496;14.8.2002;33;7;16;18;25;40;46;11;0;0.00;0;0.00;8;19747.00;534;427.00;10197;68.00;0;0.00;0;0.00;11801207.00;7021344.00;12880597.00;14100000.00;12500000.00
2497;18.8.2002;33;1;9;10;19;24;28;37;0;0.00;0;0.00;19;10317.00;1323;214.00;17618;49.00;0;0.00;0;0.00;12636819.00;8712156.00;13979246.00;14500000.00;13200000.00
2498;21.8.2002;34;1;2;9;38;40;42;5;0;0.00;0;0.00;6;26204.00;461;492.00;9518;73.00;0;0.00;0;0.00;13304953.00;6987936.00;14383803.00;15600000.00;14000000.00
2499;25.8.2002;34;16;21;27;35;39;48;8;0;0.00;0;0.00;5;39169.00;510;554.00;10805;80.00;0;0.00;0;0.00;14138233.00;8704260.00;15481018.00;15900000.00;14700000.00
2500;28.8.2002;35;6;17;26;35;42;48;19;0;0.00;0;0.00;12;12918.00;458;488.00;8257;83.00;0;0.00;0;0.00;14796811.00;6889716.00;15860662.00;17000000.00;15500000.00
2501;1.9.2002;35;19;22;31;33;37;42;25;0;0.00;0;0.00;12;15283.00;681;389.00;12861;63.00;0;0.00;0;0.00;15576109.00;8151384.00;16834657.00;17300000.00;16100000.00
2502;4.9.2002;36;2;7;35;36;43;44;37;0;0.00;0;0.00;6;25882.00;368;609.00;8320;82.00;0;0.00;0;0.00;16239942.00;6901908.00;17301586.00;18200000.00;16900000.00
2503;8.9.2002;36;15;25;27;32;41;47;48;0;0.00;0;0.00;16;12339.00;669;426.00;12362;70.00;0;0.00;0;0.00;17085925.00;8774964.00;18433683.00;19000000.00;17700000.00
2504;11.9.2002;37;6;12;14;27;30;31;35;0;0.00;0;0.00;1;165094.00;597;399.00;11038;66.00;0;0.00;0;0.00;17788503.00;7337532.00;18920308.00;20000000.00;18500000.00
2505;15.9.2002;37;5;22;28;29;31;35;46;0;0.00;0;0.00;7;30465.00;600;513.00;12481;75.00;0;0.00;0;0.00;18700944.00;9478284.00;20158074.00;20600000.00;19300000.00
2506;18.9.2002;38;13;19;21;24;30;49;8;0;0.00;0;0.00;11;15906.00;618;408.00;11123;69.00;0;0.00;0;0.00;19450416.00;7776276.00;20645013.00;21800000.00;20200000.00
2507;22.9.2002;38;20;25;27;29;36;45;17;0;0.00;0;0.00;5;43355.00;544;575.00;11021;87.00;0;0.00;0;0.00;20370672.00;9634632.00;21859074.00;22400000.00;21000000.00
2508;25.9.2002;39;1;3;5;14;23;26;35;0;0.00;0;0.00;28;10000.00;946;272.00;15255;52.00;0;0.00;0;0.00;21025578.00;7941912.00;22356150.00;23500000.00;21800000.00
2509;29.9.2002;39;10;12;21;36;37;41;4;0;0.00;0;0.00;9;24246.00;579;544.00;11582;83.00;0;0.00;0;0.00;21955685.00;9698412.00;23450181.00;24000000.00;22600000.00
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
