ID;Datum;Tyzden;C_1;C_2;C_3;C_4;C_5;C_6;P_1;P_2;P_3;P_4;P_5;P_6;P_7;P_8;P_9;P_10;P_11;P_12;JACKPOT;VKLAD;NA_VYHRY
1170;1.12.2017;48;3;5;1;4;9;2;0;0,00000;1;1200,00000;2;150,00000;7;30,00000;86;2,50000;921;0,50000;8988,05000;3117,00000;11373,55000
1171;2.12.2017;48;9;5;9;6;6;7;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;92;2,50000;876;0,50000;9545,25000;2870,40000;10423,25000
1172;3.12.2017;48;0;4;6;9;0;8;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;70;2,50000;802;0,50000;10102,05000;2685,60000;10888,05000
1173;4.12.2017;49;3;3;5;1;5;9;0;0,00000;1;1200,00000;1;150,00000;9;30,00000;98;2,50000;829;0,50000;9299,30000;2953,50000;11578,80000
1174;5.12.2017;49;6;9;5;3;8;6;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;99;2,50000;870;0,50000;9758,90000;2884,20000;10741,40000
1175;6.12.2017;49;7;7;3;6;8;0;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;74;2,50000;884;0,50000;10133,75000;2903,70000;11210,75000
1176;7.12.2017;49;4;3;3;2;4;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;80;2,50000;931;0,50000;10589,80000;3083,10000;11675,30000
1177;8.12.2017;49;3;7;5;3;6;6;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;106;2,50000;998;0,50000;11000,75000;3189,90000;12184,75000
1178;9.12.2017;49;9;2;5;3;4;4;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;95;2,50000;908;0,50000;11538,20000;2937,90000;12469,70000
1179;10.12.2017;49;9;7;8;5;7;8;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;92;2,50000;867;0,50000;11845,80000;2782,20000;12929,30000
1180;11.12.2017;50;5;0;3;2;8;5;0;0,00000;0;1200,00000;2;150,00000;4;30,00000;81;2,50000;916;0,50000;12285,25000;3039,90000;13365,75000
1181;12.12.2017;50;4;4;8;7;9;8;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;94;2,50000;881;0,50000;12757,10000;3134,70000;13852,60000
1182;13.12.2017;50;8;6;5;6;1;7;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;93;2,50000;945;0,50000;12906,95000;3149,70000;14331,95000
1183;14.12.2017;50;9;1;1;4;6;1;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;88;2,50000;953;0,50000;13352,10000;3303,30000;14558,60000
1184;15.12.2017;50;4;2;3;8;3;9;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;97;2,50000;1016;0,50000;13933,90000;3444,60000;15074,40000
1185;16.12.2017;50;2;8;1;3;1;0;0;0,00000;1;1200,00000;0;150,00000;11;30,00000;118;2,50000;896;0,50000;13221,50000;3121,20000;15494,50000
1186;17.12.2017;50;9;0;7;9;1;5;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;87;2,50000;892;0,50000;13773,15000;2970,30000;14706,65000
1187;18.12.2017;51;5;2;9;9;4;9;0;0,00000;1;1200,00000;0;150,00000;7;30,00000;90;2,50000;920;0,50000;13260,95000;3165,60000;15355,95000
1188;19.12.2017;51;2;8;3;5;1;1;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;97;2,50000;932;0,50000;13572,75000;3180,60000;14851,25000
1189;20.12.2017;51;8;9;4;2;9;3;0;0,00000;2;1200,00000;2;150,00000;10;30,00000;89;2,50000;1005;0,50000;11453,05000;3210,60000;15178,05000
1190;21.12.2017;51;2;5;0;1;5;1;0;0,00000;1;1200,00000;1;150,00000;9;30,00000;93;2,50000;1016;0,50000;10784,25000;3383,40000;13144,75000
1191;22.12.2017;51;4;3;8;8;5;8;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;97;2,50000;1039;0,50000;11410,65000;3496,80000;12532,65000
1192;23.12.2017;51;4;2;4;0;6;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;93;2,50000;987;0,50000;12007,05000;3304,80000;13063,05000
1193;26.12.2017;52;7;8;8;9;9;4;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;68;2,50000;679;0,50000;12309,95000;2164,80000;13089,45000
1194;27.12.2017;52;3;7;7;3;2;6;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;90;2,50000;961;0,50000;12753,00000;3197,10000;13908,50000
1195;28.12.2017;52;9;2;5;3;2;6;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;98;2,50000;1011;0,50000;13225,75000;3346,50000;14426,25000
1196;29.12.2017;52;3;5;2;5;5;1;0;0,00000;0;1200,00000;2;150,00000;15;30,00000;94;2,50000;1012;0,50000;13463,95000;3458,40000;14954,95000
1197;30.12.2017;52;0;4;5;9;3;1;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;100;2,50000;924;0,50000;14170,65000;3257,40000;15092,65000
1198;31.12.2017;52;3;3;9;3;7;8;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;99;2,50000;853;0,50000;14726,20000;2879,10000;15610,20000
1199;2.1.2018;1;3;2;4;1;9;1;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;94;2,50000;981;0,50000;15426,30000;3211,20000;16331,80000
1200;3.1.2018;1;4;9;2;8;4;8;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;89;2,50000;948;0,50000;15748,00000;3056,40000;16954,50000
1201;4.1.2018;1;2;7;3;0;1;7;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;86;2,50000;971;0,50000;15976,60000;3238,20000;17367,10000
1202;5.1.2018;1;3;3;7;5;6;9;1;13794,15000;2;1200,00000;3;150,00000;10;30,00000;111;2,50000;977;0,50000;0,00000;3467,10000;17710,15000
1203;6.1.2018;1;3;0;8;2;4;0;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;76;2,50000;698;0,50000;377,35000;2312,70000;1156,35000
1204;7.1.2018;1;4;7;6;9;2;3;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;80;2,50000;845;0,50000;918,70000;2747,70000;1751,20000
1205;8.1.2018;2;9;3;3;1;2;3;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;84;2,50000;904;0,50000;1396,55000;3059,70000;2448,55000
1206;9.1.2018;2;5;0;4;9;5;5;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;91;2,50000;929;0,50000;2070,45000;3031,80000;2912,45000
1207;10.1.2018;2;4;8;4;0;2;0;0;0,00000;0;1200,00000;0;150,00000;2;30,00000;72;2,50000;869;0,50000;2939,75000;3087,60000;3614,25000
1208;11.1.2018;2;9;3;0;2;3;6;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;97;2,50000;985;0,50000;3620,30000;3251,10000;4565,30000
1209;12.1.2018;2;5;5;8;8;8;7;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;111;2,50000;1019;0,50000;4259,65000;3392,70000;5316,65000
1210;13.1.2018;2;6;3;4;0;8;5;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;96;2,50000;937;0,50000;4593,95000;3045,60000;5782,45000
1211;14.1.2018;2;1;6;5;6;8;0;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;69;2,50000;823;0,50000;5112,00000;2864,10000;6026,00000
1212;15.1.2018;3;0;6;9;3;8;3;0;0,00000;1;1200,00000;2;150,00000;13;30,00000;85;2,50000;1013;0,50000;4087,15000;3168,30000;6696,15000
1213;16.1.2018;3;6;1;9;0;7;5;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;105;2,50000;883;0,50000;4607,75000;3049,20000;5611,75000
1214;17.1.2018;3;1;8;4;6;0;5;0;0,00000;1;1200,00000;0;150,00000;10;30,00000;94;2,50000;944;0,50000;3970,35000;3139,20000;6177,35000
1215;18.1.2018;3;2;8;2;9;1;0;0;0,00000;0;1200,00000;2;150,00000;15;30,00000;99;2,50000;1053;0,50000;4137,45000;3382,20000;5661,45000
1216;19.1.2018;3;6;1;0;1;1;5;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;93;2,50000;1062;0,50000;4663,50000;3479,10000;5877,00000
1217;20.1.2018;3;8;0;4;7;8;9;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;89;2,50000;899;0,50000;5309,70000;3116,40000;6221,70000
1218;21.1.2018;3;6;5;9;2;2;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;98;2,50000;908;0,50000;5550,75000;2900,10000;6759,75000
1219;22.1.2018;4;3;7;3;4;0;1;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;93;2,50000;1001;0,50000;5874,65000;3193,80000;7147,65000
1220;23.1.2018;4;1;3;0;6;0;1;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;97;2,50000;969;0,50000;6590,05000;3124,80000;7437,05000
1221;24.1.2018;4;8;7;0;7;0;1;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;92;2,50000;972;0,50000;6897,65000;3127,20000;8153,65000
1222;25.1.2018;4;8;9;5;7;9;2;0;0,00000;1;1200,00000;0;150,00000;10;30,00000;82;2,50000;1034;0,50000;6325,05000;3298,80000;8547,05000
1223;26.1.2018;4;3;2;3;2;5;0;0;0,00000;1;1200,00000;1;150,00000;6;30,00000;97;2,50000;995;0,50000;5710,00000;3309,90000;7980,00000
1224;27.1.2018;4;6;8;3;6;1;6;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;73;2,50000;915;0,50000;6257,10000;2974,20000;7197,10000
1225;28.1.2018;4;8;0;3;2;4;5;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;81;2,50000;831;0,50000;6730,50000;2782,80000;7648,50000
1226;29.1.2018;5;3;4;4;0;3;6;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;89;2,50000;863;0,50000;7264,05000;2975,10000;8218,05000
1227;30.1.2018;5;9;4;3;8;4;1;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;106;2,50000;911;0,50000;7569,85000;2952,60000;8740,35000
1228;31.1.2018;5;8;7;4;9;2;8;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;77;2,50000;870;0,50000;8109,20000;2933,70000;9036,70000
1229;1.2.2018;5;1;5;4;1;7;7;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;90;2,50000;945;0,50000;8631,05000;3158,70000;9688,55000
1230;2.2.2018;5;5;2;4;6;2;1;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;97;2,50000;969;0,50000;9072,25000;3296,40000;10279,25000
1231;3.2.2018;5;9;4;7;5;2;5;0;0,00000;0;1200,00000;2;150,00000;11;30,00000;106;2,50000;834;0,50000;9221,55000;2922,60000;10533,55000
1232;4.2.2018;5;7;5;1;1;2;3;0;0,00000;1;1200,00000;0;150,00000;4;30,00000;89;2,50000;797;0,50000;8651,55000;2742,00000;10592,55000
1233;5.2.2018;6;1;0;1;9;9;7;0;0,00000;0;1200,00000;2;150,00000;4;30,00000;91;2,50000;919;0,50000;9040,20000;2991,30000;10147,20000
1234;6.2.2018;6;2;8;3;8;8;8;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;87;2,50000;912;0,50000;9521,70000;2970,00000;10525,20000
1235;7.2.2018;6;3;2;3;3;2;8;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;82;2,50000;913;0,50000;9908,85000;2997,30000;11020,35000
1236;8.2.2018;6;7;0;8;7;9;2;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;83;2,50000;961;0,50000;10279,25000;3196,80000;11507,25000
1237;9.2.2018;6;3;9;4;4;8;2;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;102;2,50000;1003;0,50000;10840,65000;3355,80000;11957,15000
1238;10.2.2018;6;2;6;7;9;7;2;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;94;2,50000;929;0,50000;11318,65000;3075,00000;12378,15000
1239;11.2.2018;6;5;2;1;1;9;8;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;88;2,50000;922;0,50000;11965,15000;2895,00000;12766,15000
1240;12.2.2018;7;3;5;8;1;0;1;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;89;2,50000;891;0,50000;12295,70000;3137,10000;13533,70000
1241;13.2.2018;7;5;1;1;8;9;3;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;87;2,50000;878;0,50000;12947,35000;3156,30000;13873,85000
1242;14.2.2018;7;8;8;4;4;0;0;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;91;2,50000;972;0,50000;13536,60000;3205,50000;14550,10000
1243;15.2.2018;7;9;3;2;8;6;7;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;120;2,50000;1052;0,50000;14226,05000;3390,90000;15232,05000
1244;16.2.2018;7;1;6;2;4;6;3;0;0,00000;1;1200,00000;2;150,00000;11;30,00000;101;2,50000;1045;0,50000;13376,05000;3510,00000;15981,05000
1245;17.2.2018;7;2;0;0;0;5;8;0;0,00000;1;1200,00000;0;150,00000;10;30,00000;107;2,50000;927;0,50000;12730,10000;3170,10000;14961,10000
1246;18.2.2018;7;3;7;6;4;2;4;0;0,00000;0;1200,00000;3;150,00000;8;30,00000;92;2,50000;891;0,50000;12834,45000;2939,70000;14199,95000
1247;19.2.2018;8;2;6;5;9;8;3;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;104;2,50000;992;0,50000;13128,30000;3239,70000;14454,30000
1248;20.2.2018;8;6;1;0;9;8;9;0;0,00000;0;1200,00000;2;150,00000;11;30,00000;88;2,50000;933;0,50000;13443,05000;3262,50000;14759,55000
1249;21.2.2018;8;6;5;3;0;5;0;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;99;2,50000;907;0,50000;13969,80000;3235,50000;15060,80000
1250;22.2.2018;8;9;8;1;1;0;9;0;0,00000;3;1200,00000;3;150,00000;12;30,00000;91;2,50000;1012;0,50000;10502,25000;3351,90000;15645,75000
1251;23.2.2018;8;2;9;0;8;7;0;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;116;2,50000;973;0,50000;10927,85000;3424,20000;12214,35000
1252;24.2.2018;8;5;1;6;2;0;1;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;95;2,50000;896;0,50000;11245,55000;3086,40000;12471,05000
1253;25.2.2018;8;9;8;7;3;6;2;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;93;2,50000;842;0,50000;11703,55000;2883,00000;12687,05000
1254;26.2.2018;9;2;3;9;0;0;6;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;78;2,50000;940;0,50000;12083,45000;3109,80000;13258,45000
1255;27.2.2018;9;1;4;5;2;1;8;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;80;2,50000;907;0,50000;12487,00000;3014,10000;13590,50000
1256;28.2.2018;9;0;1;7;6;8;6;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;86;2,50000;907;0,50000;12991,65000;2946,30000;13960,15000
1257;1.3.2018;9;7;3;5;4;9;0;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;88;2,50000;976;0,50000;13552,20000;3137,10000;14560,20000
1258;2.3.2018;9;4;4;1;1;6;8;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;102;2,50000;960;0,50000;13838,70000;3183,00000;15143,70000
1259;3.3.2018;9;4;1;3;5;7;8;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;88;2,50000;873;0,50000;14271,35000;2898,30000;15287,85000
1260;4.3.2018;9;4;5;3;4;6;9;0;0,00000;0;1200,00000;2;150,00000;4;30,00000;72;2,50000;836;0,50000;14605,00000;2703,30000;15623,00000
1261;5.3.2018;10;0;3;0;0;6;0;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;82;2,50000;876;0,50000;15094,50000;2925,00000;16067,50000
1262;6.3.2018;10;6;5;3;8;8;9;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;78;2,50000;873;0,50000;15542,70000;2939,40000;16564,20000
1263;7.3.2018;10;9;1;1;2;5;7;0;0,00000;1;1200,00000;0;150,00000;13;30,00000;110;2,50000;935;0,50000;14679,45000;2938,50000;17011,95000
1264;8.3.2018;10;1;0;3;1;4;0;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;83;2,50000;946;0,50000;15436,25000;3174,60000;16266,75000
1265;9.3.2018;10;4;4;5;7;8;9;0;0,00000;0;1200,00000;3;150,00000;5;30,00000;87;2,50000;915;0,50000;15821,60000;3320,70000;17096,60000
1266;10.3.2018;10;4;3;1;0;4;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;96;2,50000;870;0,50000;16129,25000;2985,30000;17314,25000
1267;11.3.2018;10;8;3;1;3;6;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;91;2,50000;801;0,50000;16562,95000;2783,40000;17520,95000
1268;12.3.2018;11;9;8;9;7;3;3;0;0,00000;0;1200,00000;2;150,00000;6;30,00000;97;2,50000;897;0,50000;16902,30000;3020,70000;18073,30000
1269;13.3.2018;11;2;6;6;8;9;9;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;93;2,50000;881;0,50000;17094,50000;3050,40000;18427,50000
1270;14.3.2018;11;2;4;9;1;3;4;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;91;2,50000;937;0,50000;17608,70000;3080,40000;18634,70000
1271;15.3.2018;11;4;8;6;3;8;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;93;2,50000;1049;0,50000;18076,45000;3289,50000;19253,45000
1272;16.3.2018;11;4;0;4;4;1;0;1;18506,75000;0;1200,00000;1;150,00000;11;30,00000;93;2,50000;988;0,50000;0,00000;3273,60000;19713,25000
1273;17.3.2018;11;3;6;7;5;3;9;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;93;2,50000;873;0,50000;162,75000;2983,50000;1491,75000
1274;18.3.2018;11;4;2;1;4;7;1;0;0,00000;0;1200,00000;2;150,00000;10;30,00000;94;2,50000;848;0,50000;271,90000;2736,30000;1530,90000
1275;19.3.2018;12;3;3;0;5;2;6;0;0,00000;0;1200,00000;2;150,00000;10;30,00000;86;2,50000;915;0,50000;504,20000;3009,60000;1776,70000
1276;20.3.2018;12;6;4;9;0;7;9;0;0,00000;1;1200,00000;2;150,00000;13;30,00000;85;2,50000;946;0,50000;0,00000;3009,00000;2008,70000
1277;21.3.2018;12;1;3;6;0;4;7;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;92;2,50000;876;0,50000;701,05000;2978,10000;1489,05000
1278;22.3.2018;12;8;5;8;4;2;1;0;0,00000;0;1200,00000;3;150,00000;9;30,00000;105;2,50000;975;0,50000;829,60000;3197,10000;2299,60000
1279;23.3.2018;12;6;4;1;4;1;0;0;0,00000;1;1200,00000;0;150,00000;7;30,00000;94;2,50000;950;0,50000;319,55000;3219,90000;2439,55000
1280;24.3.2018;12;9;3;9;5;9;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;80;2,50000;848;0,50000;715,70000;2880,30000;1759,70000
1281;25.3.2018;12;4;9;9;5;2;2;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;86;2,50000;766;0,50000;1106,80000;2638,20000;2034,80000
1282;26.3.2018;13;2;3;0;3;4;9;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;81;2,50000;882;0,50000;1589,65000;2912,70000;2563,15000
1283;27.3.2018;13;5;8;6;3;7;8;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;99;2,50000;844;0,50000;2034,05000;2887,80000;3033,55000
1284;28.3.2018;13;4;3;7;5;8;4;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;81;2,50000;832;0,50000;2466,45000;2881,80000;3474,95000
1285;29.3.2018;13;8;5;1;8;9;6;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;108;2,50000;964;0,50000;2836,60000;3264,30000;4098,60000
1286;31.3.2018;13;7;5;5;1;0;2;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;100;2,50000;980;0,50000;3387,65000;3122,10000;4397,65000
1287;1.4.2018;13;5;5;4;3;3;2;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;87;2,50000;672;0,50000;3563,30000;2178,30000;4476,80000
1288;2.4.2018;14;2;5;1;1;6;0;0;0,00000;0;1200,00000;1;150,00000;3;30,00000;46;2,50000;460;0,50000;3809,90000;1663,20000;4394,90000
1289;3.4.2018;14;4;1;5;2;1;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;76;2,50000;751;0,50000;4164,80000;2680,80000;5150,30000
1290;4.4.2018;14;3;4;9;5;0;4;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;93;2,50000;825;0,50000;4683,35000;2807,10000;5568,35000
1291;5.4.2018;14;0;2;5;1;3;8;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;88;2,50000;894;0,50000;5193,25000;2953,80000;6160,25000
1292;6.4.2018;14;5;6;9;2;4;5;0;0,00000;0;1200,00000;2;150,00000;12;30,00000;102;2,50000;884;0,50000;5333,55000;2994,60000;6690,55000
1293;7.4.2018;14;5;7;7;9;1;2;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;101;2,50000;810;0,50000;5606,95000;2761,80000;6714,45000
1294;8.4.2018;14;2;6;9;1;1;6;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;97;2,50000;806;0,50000;6099,80000;2636,70000;6925,30000
1295;9.4.2018;15;8;3;7;2;8;1;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;98;2,50000;903;0,50000;6427,35000;2828,10000;7513,85000
1296;10.4.2018;15;5;0;2;4;1;1;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;96;2,50000;937;0,50000;6895,60000;2833,50000;7844,10000
1297;11.4.2018;15;3;6;6;5;3;6;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;86;2,50000;845;0,50000;7175,50000;2854,80000;8323,00000
1298;12.4.2018;15;6;7;3;1;4;4;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;83;2,50000;912;0,50000;7606,25000;3028,50000;8689,75000
1299;13.4.2018;15;1;2;7;8;2;9;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;100;2,50000;984;0,50000;8030,95000;3353,40000;9282,95000
1300;14.4.2018;15;4;5;4;1;3;4;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;107;2,50000;898;0,50000;8547,60000;2946,30000;9504,10000
1301;15.4.2018;15;0;1;0;8;0;8;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;69;2,50000;862;0,50000;8878,75000;2769,30000;9932,25000
1302;16.4.2018;16;4;2;9;8;2;4;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;90;2,50000;928;0,50000;9534,80000;2990,10000;10373,80000
1303;17.4.2018;16;4;2;8;1;6;5;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;83;2,50000;854;0,50000;10101,05000;2941,50000;11005,55000
1304;18.4.2018;16;0;3;4;4;2;2;0;0,00000;0;1200,00000;2;150,00000;3;30,00000;92;2,50000;906;0,50000;10509,60000;2963,10000;11582,60000
1305;19.4.2018;16;6;0;7;5;3;7;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;88;2,50000;894;0,50000;11142,65000;3080,10000;12049,65000
1306;20.4.2018;16;7;3;3;7;5;7;0;0,00000;0;1200,00000;1;150,00000;3;30,00000;91;2,50000;966;0,50000;11775,25000;3166,20000;12725,75000
1307;21.4.2018;16;0;2;9;6;8;0;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;80;2,50000;832;0,50000;12304,80000;2891,10000;13220,80000
1308;22.4.2018;16;2;4;4;6;4;4;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;75;2,50000;817;0,50000;12861,40000;2725,20000;13667,40000
1309;23.4.2018;17;2;4;7;8;9;3;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;83;2,50000;926;0,50000;13535,65000;2929,50000;14326,15000
1310;24.4.2018;17;3;1;8;7;9;8;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;93;2,50000;889;0,50000;14109,05000;2860,80000;14966,05000
1311;25.4.2018;17;4;7;4;9;4;5;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;63;2,50000;862;0,50000;14732,25000;2843,40000;15530,75000
1312;26.4.2018;17;6;6;0;3;5;0;0;0,00000;0;1200,00000;0;150,00000;3;30,00000;105;2,50000;903;0,50000;15440,70000;3024,90000;16244,70000
1313;27.4.2018;17;4;5;3;9;6;0;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;79;2,50000;900;0,50000;15920,45000;3034,50000;16957,95000
1314;28.4.2018;17;2;9;5;9;8;7;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;78;2,50000;820;0,50000;16442,55000;2734,20000;17287,55000
1315;29.4.2018;17;4;8;0;4;8;9;0;0,00000;1;1200,00000;0;150,00000;8;30,00000;88;2,50000;749;0,50000;15702,25000;2588,40000;17736,75000
1316;30.4.2018;18;2;5;4;5;5;1;0;0,00000;0;1200,00000;2;150,00000;3;30,00000;94;2,50000;869;0,50000;16103,60000;2921,70000;17163,10000
1317;1.5.2018;18;0;9;6;0;1;6;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;86;2,50000;606;0,50000;16458,00000;2044,80000;17126,00000
1318;2.5.2018;18;1;4;8;7;4;5;0;0,00000;0;1200,00000;1;150,00000;2;30,00000;86;2,50000;847;0,50000;16954,10000;2689,20000;17802,60000
1319;3.5.2018;18;7;3;2;0;5;1;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;90;2,50000;884;0,50000;17297,35000;2920,50000;18414,35000
1320;4.5.2018;18;9;2;7;4;3;7;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;102;2,50000;927;0,50000;17657,05000;2996,40000;18795,55000
1321;5.5.2018;18;9;4;8;2;0;3;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;65;2,50000;807;0,50000;18252,95000;2683,80000;18998,95000
1322;6.5.2018;18;7;8;0;6;8;1;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;72;2,50000;799;0,50000;18581,70000;2536,50000;19521,20000
1323;7.5.2018;19;0;5;2;3;4;7;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;95;2,50000;871;0,50000;18944,00000;2970,60000;20067,00000
1324;8.5.2018;19;0;6;9;8;5;5;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;54;2,50000;640;0,50000;19353,90000;2149,80000;20018,90000
1325;9.5.2018;19;1;2;7;2;8;0;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;84;2,50000;829;0,50000;19851,25000;2783,70000;20745,75000
1326;10.5.2018;19;6;4;9;0;6;7;0;0,00000;0;1200,00000;0;150,00000;16;30,00000;108;2,50000;874;0,50000;20197,10000;3065,70000;21384,10000
1327;11.5.2018;19;0;3;3;8;1;1;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;94;2,50000;946;0,50000;20568,35000;3118,50000;21756,35000
1328;12.5.2018;19;0;9;0;2;1;1;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;83;2,50000;895;0,50000;20770,45000;2854,20000;21995,45000
1329;13.5.2018;19;6;7;1;6;2;2;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;79;2,50000;804;0,50000;21119,85000;2677,80000;22109,35000
1330;14.5.2018;20;0;5;5;1;1;2;0;0,00000;1;1200,00000;0;150,00000;6;30,00000;96;2,50000;847;0,50000;20535,25000;2917,80000;22578,75000
1331;15.5.2018;20;2;6;3;9;8;0;0;0,00000;1;1200,00000;3;150,00000;8;30,00000;86;2,50000;834;0,50000;19473,50000;2920,50000;21995,50000
1332;16.5.2018;20;7;8;1;2;2;8;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;92;2,50000;851;0,50000;20006,45000;2976,90000;20961,95000
