ID;DATUM;TYZDEN;C_1;C_2;C_3;C_4;C_5;C_6;DODAT;E_1;E_2;E_3;E_4;E_5;E_6;E_7;E_8;E_9;E_10;E_11;E_12;E_13;E_14;JACKPOT1;VKLAD1;NA_VYHRY1;PREDP_SUMA1;SUMA_VYHRY1;NASLED_ZREB
1740;28.10.1990;43;10;8;35;26;5;47;49;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;4.11.1990
1741;4.11.1990;44;11;2;21;36;46;1;13;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;11.11.1990
1742;11.11.1990;45;13;5;23;40;24;26;22;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;18.11.1990
1743;18.11.1990;46;3;46;37;29;25;21;8;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;25.11.1990
1744;25.11.1990;47;20;5;8;19;22;16;30;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.12.1990
1745;2.12.1990;48;37;11;16;29;30;14;8;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.12.1990
1746;9.12.1990;49;22;12;47;2;46;36;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.12.1990
1747;16.12.1990;50;1;22;13;47;25;48;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.12.1990
1748;23.12.1990;51;17;16;1;3;18;14;37;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.1.1991
1749;6.1.1991;52;29;15;11;3;32;41;20;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.1.1991
1750;13.1.1991;2;21;10;5;30;26;29;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.1.1991
1751;20.1.1991;3;1;22;44;3;48;34;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.1.1991
1752;27.1.1991;4;22;21;11;9;1;24;46;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.2.1991
1753;3.2.1991;5;46;6;2;24;14;27;29;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.2.1991
1754;10.2.1991;6;41;35;20;32;10;6;24;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.2.1991
1755;17.2.1991;7;7;11;38;5;24;12;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.2.1991
1756;24.2.1991;8;9;46;21;11;35;24;44;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.3.1991
1757;3.3.1991;9;26;40;7;12;29;25;15;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.3.1991
1758;10.3.1991;10;40;49;13;48;37;18;30;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.3.1991
1759;17.3.1991;11;28;25;42;3;26;43;10;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.3.1991
1760;24.3.1991;12;47;16;43;14;12;28;1;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;31.3.1991
1761;31.3.1991;13;40;16;35;46;6;42;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.4.1991
1762;7.4.1991;14;13;34;33;35;47;37;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.4.1991
1763;14.4.1991;15;16;40;7;1;13;26;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.4.1991
1764;21.4.1991;16;26;45;5;43;20;33;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.4.1991
1765;28.4.1991;17;11;26;10;22;36;12;48;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.5.1991
1766;5.5.1991;18;10;22;12;37;11;5;24;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.5.1991
1767;12.5.1991;19;40;18;25;3;17;14;49;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.5.1991
1768;19.5.1991;20;9;5;3;26;2;27;31;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.5.1991
1769;26.5.1991;21;32;44;9;39;8;1;24;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.6.1991
1770;2.6.1991;22;14;7;8;27;41;17;18;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.6.1991
1771;9.6.1991;23;9;22;28;4;49;1;6;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.6.1991
1772;16.6.1991;24;17;35;18;10;40;32;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.6.1991
1773;23.6.1991;25;31;29;10;43;1;22;3;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;30.6.1991
1774;30.6.1991;26;36;23;26;15;47;28;46;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.7.1991
1775;7.7.1991;27;23;24;9;40;44;38;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.7.1991
1776;14.7.1991;28;5;4;15;21;10;33;43;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.7.1991
1777;21.7.1991;29;8;37;46;35;43;24;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.7.1991
1778;28.7.1991;30;38;21;45;20;34;40;12;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;4.8.1991
1779;4.8.1991;31;20;49;12;11;40;13;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;11.8.1991
1780;11.8.1991;32;1;23;35;19;14;30;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;18.8.1991
1781;18.8.1991;33;43;34;2;19;48;21;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;25.8.1991
1782;25.8.1991;34;44;35;36;28;26;37;30;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.9.1991
1783;1.9.1991;35;3;47;38;14;35;24;30;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.9.1991
1784;8.9.1991;36;11;31;12;34;27;24;17;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.9.1991
1785;15.9.1991;37;47;34;16;15;43;42;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.9.1991
1786;22.9.1991;38;9;34;5;22;1;18;20;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;29.9.1991
1787;29.9.1991;39;38;32;40;43;20;10;17;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.10.1991
1788;6.10.1991;40;37;38;1;19;13;27;43;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.10.1991
1789;13.10.1991;41;15;5;49;19;37;13;38;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.10.1991
1790;20.10.1991;42;33;5;32;37;20;14;22;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.10.1991
1791;27.10.1991;43;38;23;2;25;41;29;14;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.11.1991
1792;3.11.1991;44;31;38;7;19;8;17;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.11.1991
1793;10.11.1991;45;2;31;33;10;22;19;20;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.11.1991
1794;17.11.1991;46;3;16;29;27;33;46;38;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.11.1991
1795;24.11.1991;47;38;48;17;40;19;6;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.12.1991
1796;1.12.1991;48;11;41;25;17;2;28;15;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.12.1991
1797;8.12.1991;49;36;23;49;4;26;17;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.12.1991
1798;15.12.1991;50;32;2;9;19;37;48;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.12.1991
1799;22.12.1991;51;35;16;4;36;13;21;22;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.1.1992
1800;5.1.1992;52;14;31;41;45;32;40;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.1.1992
1801;12.1.1992;2;30;29;27;13;21;23;48;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.1.1992
1802;19.1.1992;3;44;4;9;17;1;36;13;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.1.1992
1803;26.1.1992;4;6;36;16;17;28;46;14;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.2.1992
1804;2.2.1992;5;13;46;41;21;33;29;7;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.2.1992
1805;9.2.1992;6;18;43;33;4;36;29;38;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.2.1992
1806;16.2.1992;7;41;31;27;48;42;25;28;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.2.1992
1807;23.2.1992;8;42;46;15;49;38;18;39;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.3.1992
1808;1.3.1992;9;31;43;13;16;44;38;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.3.1992
1809;8.3.1992;10;5;17;25;39;1;23;48;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.3.1992
1810;15.3.1992;11;27;23;34;15;11;38;43;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.3.1992
1811;22.3.1992;12;27;18;31;28;35;7;38;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;29.3.1992
1812;29.3.1992;13;28;44;32;30;42;5;11;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.4.1992
1813;5.4.1992;14;45;4;1;22;20;47;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.4.1992
1814;12.4.1992;15;27;45;11;49;13;22;20;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.4.1992
1815;19.4.1992;16;37;33;48;9;4;17;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.4.1992
1816;26.4.1992;17;25;8;11;14;22;44;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.5.1992
1817;3.5.1992;18;5;33;10;49;37;44;48;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.5.1992
1818;10.5.1992;19;23;19;40;47;14;45;49;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.5.1992
1819;17.5.1992;20;32;9;1;48;4;41;26;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.5.1992
1820;24.5.1992;21;48;47;29;28;43;39;41;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;31.5.1992
1821;31.5.1992;22;46;36;35;27;8;31;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.6.1992
1822;7.6.1992;23;37;27;36;21;18;22;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.6.1992
1823;14.6.1992;24;44;7;16;22;15;35;1;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.6.1992
1824;21.6.1992;25;15;27;32;42;26;10;49;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.6.1992
1825;28.6.1992;26;37;46;25;23;13;32;41;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.7.1992
1826;5.7.1992;27;40;4;35;3;32;13;26;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.7.1992
1827;12.7.1992;28;18;6;45;39;23;43;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.7.1992
1828;19.7.1992;29;26;40;10;8;44;29;46;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.7.1992
1829;26.7.1992;30;31;16;20;34;37;14;13;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.8.1992
1830;2.8.1992;31;27;22;48;36;30;39;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.8.1992
1831;9.8.1992;32;33;2;48;20;47;40;15;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.8.1992
1832;16.8.1992;33;10;12;29;15;37;2;41;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.8.1992
1833;23.8.1992;34;3;35;48;9;34;23;6;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;30.8.1992
1834;30.8.1992;35;19;46;28;24;12;15;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.9.1992
1835;6.9.1992;36;49;37;18;23;43;24;28;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.9.1992
1836;13.9.1992;37;12;20;47;36;19;35;24;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.9.1992
1837;20.9.1992;38;39;49;41;46;13;32;8;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.9.1992
1838;27.9.1992;39;43;4;26;47;35;48;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;4.10.1992
1839;4.10.1992;40;34;14;28;44;38;25;33;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;11.10.1992
1840;11.10.1992;41;38;14;23;25;9;3;20;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;18.10.1992
1841;18.10.1992;42;39;20;46;5;35;1;18;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;25.10.1992
1842;25.10.1992;43;20;30;11;48;10;23;33;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.11.1992
1843;1.11.1992;44;43;6;32;47;8;11;29;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.11.1992
1844;8.11.1992;45;29;14;24;43;8;18;11;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.11.1992
1845;15.11.1992;46;4;35;37;39;21;7;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.11.1992
1846;22.11.1992;47;47;3;5;33;26;11;49;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;29.11.1992
1847;29.11.1992;48;22;42;8;46;25;5;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.12.1992
1848;6.12.1992;49;11;24;38;23;4;33;39;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.12.1992
1849;13.12.1992;50;15;45;1;38;27;48;39;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.12.1992
1850;20.12.1992;51;16;4;37;42;25;33;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.1.1993
1851;3.1.1993;52;11;31;12;45;1;14;41;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.1.1993
1852;10.1.1993;2;48;12;36;47;49;30;40;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.1.1993
1853;17.1.1993;3;44;42;3;11;31;28;40;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.1.1993
1854;24.1.1993;4;37;40;2;11;47;25;45;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;31.1.1993
1855;31.1.1993;5;33;36;25;35;40;45;44;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.2.1993
1856;7.2.1993;6;25;15;43;48;6;2;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.2.1993
1857;14.2.1993;7;37;16;36;30;27;44;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.2.1993
1858;21.2.1993;8;15;40;4;19;7;11;24;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.2.1993
1859;28.2.1993;9;38;43;24;23;41;33;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.3.1993
1860;7.3.1993;10;26;48;45;23;25;43;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.3.1993
1861;14.3.1993;11;37;36;31;19;24;12;22;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.3.1993
1862;21.3.1993;12;37;2;41;35;34;11;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.3.1993
1863;28.3.1993;13;1;32;27;40;26;21;12;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;4.4.1993
1864;4.4.1993;14;10;37;6;3;21;47;23;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;11.4.1993
1865;11.4.1993;15;10;24;46;36;19;4;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;18.4.1993
1866;18.4.1993;16;12;3;7;1;25;42;26;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;25.4.1993
1867;25.4.1993;17;25;13;21;16;26;9;30;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.5.1993
1868;2.5.1993;18;11;43;2;37;29;36;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.5.1993
1869;9.5.1993;19;19;5;10;4;46;38;33;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.5.1993
1870;16.5.1993;20;9;16;40;5;1;3;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.5.1993
1871;23.5.1993;21;41;22;6;20;23;1;43;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;30.5.1993
1872;30.5.1993;22;18;24;25;35;32;14;13;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.6.1993
1873;6.6.1993;23;29;48;3;14;1;47;11;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.6.1993
1874;13.6.1993;24;31;9;34;27;4;35;32;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.6.1993
1875;20.6.1993;25;4;38;13;9;30;27;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.6.1993
1876;27.6.1993;26;24;30;48;31;20;14;15;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;4.7.1993
1877;4.7.1993;27;24;46;7;26;34;43;14;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;11.7.1993
1878;11.7.1993;28;5;27;15;26;35;20;23;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;18.7.1993
1879;18.7.1993;29;14;15;9;10;34;43;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;25.7.1993
1880;25.7.1993;30;48;7;23;6;18;13;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.8.1993
1881;1.8.1993;31;8;1;9;25;7;13;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.8.1993
1882;8.8.1993;32;39;14;7;47;3;35;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.8.1993
1883;15.8.1993;33;24;34;27;49;13;5;14;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.8.1993
1884;22.8.1993;34;34;15;35;7;24;49;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;29.8.1993
1885;29.8.1993;35;33;49;24;16;25;4;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.9.1993
1886;5.9.1993;36;5;34;4;37;23;15;3;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.9.1993
1887;12.9.1993;37;21;39;14;45;25;9;5;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.9.1993
1888;19.9.1993;38;34;11;2;6;20;18;15;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.9.1993
1889;26.9.1993;39;27;28;25;5;47;45;1;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.10.1993
1890;3.10.1993;40;36;40;19;7;37;3;43;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.10.1993
1891;10.10.1993;41;37;20;11;7;38;45;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.10.1993
1892;17.10.1993;42;34;35;12;21;7;18;16;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.10.1993
1893;24.10.1993;43;15;26;17;5;10;3;8;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;31.10.1993
1894;31.10.1993;44;11;42;9;2;28;13;25;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;7.11.1993
1895;7.11.1993;45;41;5;47;46;11;2;32;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;14.11.1993
1896;14.11.1993;46;27;24;15;49;23;26;3;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;21.11.1993
1897;21.11.1993;47;16;21;44;24;37;42;47;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;28.11.1993
1898;28.11.1993;48;36;11;25;28;22;21;39;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;5.12.1993
1899;5.12.1993;49;6;39;28;7;38;26;13;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;12.12.1993
1900;12.12.1993;50;17;28;26;5;13;31;46;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;19.12.1993
1901;19.12.1993;51;37;24;10;21;3;28;19;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;26.12.1993
1902;26.12.1993;52;22;11;21;31;24;41;2;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;2.1.1994
1903;2.1.1994;53;31;11;14;49;15;5;47;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;9.1.1994
1904;9.1.1994;2;20;11;12;40;6;32;21;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;16.1.1994
1905;16.1.1994;3;20;43;18;21;6;29;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;23.1.1994
1906;23.1.1994;4;42;48;21;7;33;24;9;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;30.1.1994
1907;30.1.1994;5;35;24;5;27;4;6;39;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.2.1994
1908;6.2.1994;6;42;15;9;6;35;29;7;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.2.1994
1909;13.2.1994;7;5;31;46;22;24;14;27;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.2.1994
1910;20.2.1994;8;5;23;47;25;48;21;33;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.2.1994
1911;27.2.1994;9;16;35;26;18;36;3;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;6.3.1994
1912;6.3.1994;10;32;23;31;18;27;35;34;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;13.3.1994
1913;13.3.1994;11;44;37;3;33;24;5;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;20.3.1994
1914;20.3.1994;12;38;9;15;26;5;43;4;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;27.3.1994
1915;27.3.1994;13;44;36;45;4;15;49;48;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;3.4.1994
1916;3.4.1994;14;48;5;27;29;11;40;42;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;10.4.1994
1917;10.4.1994;15;7;30;34;8;17;33;23;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;17.4.1994
1918;17.4.1994;16;30;40;47;13;12;1;36;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;24.4.1994
1919;24.4.1994;17;3;2;30;17;20;41;31;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;1.5.1994
1920;1.5.1994;18;18;30;45;38;8;12;6;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;8.5.1994
1921;8.5.1994;19;48;26;13;24;21;41;8;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;15.5.1994
1922;15.5.1994;20;8;41;42;12;1;18;44;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;22.5.1994
1923;22.5.1994;21;34;14;25;6;29;19;5;0;-1;0;-1;0;-1;0;-1;0;-1;;;;;-1;-1;-1;0;0;29.5.1994
